RunDate, PropmtUsed, Output, Durations,  DesignURL, MediaSelected, MediaIDs
2023-11-19-2:50:43,"Get ready with me, corporate lawyer edition"," ,Get ready with me, corporate lawyer edition 🎓,IT'S TIME TO START OUR DAY ☕️,I'M A CORPORATE LAWYER, BUT I'M ALSO A HUMAN 😉,I'M GOING TO SHOW YOU HOW TO BOOK A FLIGHT WITH A CREDIT CARD 💳,AND I'M GOING TO DO IT ALL FROM THE COMFORT OF MY OWN HOME 🏡,SO SIT BACK, RELAX, AND LET ME SHOW YOU HOW IT'S DONE 🎦,I HOPE YOU ENJOYED THIS VIDEO! 😊","3.4s,4.0s,4.0s,4.0s,4.0s,3.9s,3.8s",https://www.canva.com/design/DAF0qjSDscE/EPEZLZFob3ooqoiuD1BCdw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"123,250,86,15,252,297,47","MAFsOc4U9aQ,MAFOJD4b0Jo,MAFs4u7l3FM,MAFvKd9EL8c,MAFOJFFR9OM,MAEoRKw9OW0,MAFvKVmMO1U"
2023-11-19-2:50:45,Happy 70th birthday video for Grandma," ,HAPPY 70TH BIRTHDAY, GRANDMA! 🎉,YOU'RE THE QUEEN OF OUR PRIDE 👑,YOU MAKE OUR LIVES SO COLORFUL 🌈,WE LOVE YOU MORE THAN WORDS CAN SAY 💖,YOU'RE THE BEST GRANDMA ANYONE COULD ASK FOR 👵,HERE'S TO MANY MORE YEARS OF LOVE AND LAUGHTER 🧓","2.9s,3.6s,3.6s,2.4s,2.4s,2.4s",https://www.canva.com/design/DAF0qqmBxsU/imbpxex7_R4pDB5NdXDZJQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"134,21,141,155,173,169","VAFrlQgCAA0/v/980bf0abe7.jpg,MAFvKSmUXU4,VAFphL0O0GY/v/1976fbca7d.jpg,VAFgnXKPyYQ/v/0a94bde178.jpg,VAFcxTur6gU/v/c5d782c951.jpg,MAFcxc0BA74"
2023-11-19-2:50:46,Unboxing video for ActiveLink fitness tracker," ,Here's the ActiveLink fitness tracker! ⌚️,Let's take a closer look 🔎,This is everything you need to know about the ActiveLink fitness tracker 📄,Here are some of the features 💡,And here's how to use it 🎓,I hope you found this video helpful! 👍,Thanks for watching! 👋","4.8s,2.2s,4.4s,4.4s,4.4s,4.4s,4.4s",https://www.canva.com/design/DAF0qqUUknw/Rv07Zb4DZ4ODVB-3wfcfgQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"65,131,128,10,92,26,55","MAFvKScEygg,MAFsOdTno7w,MAFsOb-VdMk,VAFy-Wjc4qU/v/ee9fc56f4b.jpg,MAFs4sT_dYw,MAFvKYcrpCg,MAFvKVr9FBQ"
2023-11-19-2:50:48,The unique puppies we get at Barktown pet daycare," ,THE UNIQUE PUPPIES WE GET AT BARKTOWN PET DAYCARE 🐶,WE LOVE SEEING ALL THE DIFFERENT BREEDS AND PERSONALITIES 😍,WE'RE ALWAYS HAPPY TO WELCOME NEW PUPPIES TO OUR FAMILY 🤗,WE'RE HERE TO HELP YOUR FURRY FRIENDS HAVE THE BEST DAY EVER 🐶,GIVE US A CALL TODAY TO SCHEDULE A VISIT 📞","3.8s,3.6s,3.6s,2.4s,2.4s",https://www.canva.com/design/DAF0qvuosXs/b3l-Q2WtfWBMByLGLdp3aQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"23,311,57,139,25","MAFvKTVNgMY,VAEn5466Ka0/v/dd04b35dc8.jpg,MAFvKdVZS2A,VAFphHT1mKA/v/52cc5bc029.jpg,MAFvKX1UnC0"
2023-11-19-2:51:14,Promotional video for Urban Roast coffee shop," ,WELCOME TO URBAN ROAST! ☕️,WE'RE THE BEST COFFEE SHOP IN TOWN! 🏆,WE HAVE THE BEST COFFEE AND FOOD 🥪,COME CHECK US OUT TODAY! 👋,YOU WON'T BE DISAPPOINTED! 😉,WE HAVE SOMETHING FOR EVERYONE 😋,VISIT OUR WEBSITE TO LEARN MORE 💻,WE'RE OPEN 7 DAYS A WEEK 🕐,WE HAVE FREE WI-FI 📶,AND WE'RE DOG FRIENDLY 🐶","2.8s,3.7s,3.7s,3.7s,3.7s,3.7s,3.7s,2.3s,3.2s,2.3s",https://www.canva.com/design/DAF0qsMCmws/m9bchqMSWjcepCLauvVXmQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"222,188,224,215,9,61,161,218,300,136","VAFOPxnPnLc/v/a76153c573.jpg,MAFXOaIFnh4,MAFOPqqMKl8,MAFQkXUIFPs,VAFy_H4_EhY/v/bc3f7e25e5.jpg,MAFvKcmxRFY,MAFdPNZkAcw,MAFOU6Yf8tE,MAEoRDC58oA,VAFrlGiNPdQ/v/60889c7503.jpg"
2023-11-19-2:51:33,Event highlights of the Fit Factory gym grand opening,FAILED!: Magic Design isn't available right now. Check Canva's status for more information.,empty; ,https://www.canva.com/design/DAF0qrFFdFM/sLz2TqxQ8MVMt16Fh0ZVHA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"132,11,147,250,75,266","MAFsOdykWVY,MAFx8LnEcTU,VAFmnB1OwSQ/v/97bd48b6ff.jpg,MAFOJD4b0Jo,MAFtlFuA43A,VAE6i1iscE0/v/e6eced8d0e.jpg"
2023-11-19-2:51:41,Highlight reel of our Thailand holiday," ,Highlight reel of our Thailand holiday 🇹🇭,We spent a lot of time working on our laptops 💻,But we also made time to relax and enjoy the beach 🏖️,And we even got to see some amazing temples 🕍","5.0s,4.7s,4.7s,4.7s",https://www.canva.com/design/DAF0qrEamVo/muW9G6c9q26DCgIIGOXVuw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"162,130,113,177","MAFdPKbx6gQ,MAFsOfpwTGs,MAFs4Wn1Gcg,MAFcxaLf6Kg"
2023-11-19-2:51:53,The unique puppies we get at Barktown pet daycare," ,We get all kinds of unique puppies at Barktown 🐶,From cats to lizards, we love them all 🦎,And we'll take care of them while you're away 🌇,So give us a call today 📞,We'll make sure your furry friend has a great time 🌈,Visit our website to learn more 💻,We're the best pet daycare in town 🏆","2.7s,3.6s,4.8s,4.9s,4.9s,3.6s,2.4s",https://www.canva.com/design/DAF0qkTIv-U/fCehDOjp5jht91jGojkRgg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"208,184,101,63,311,161,268","MAFQq5yr3Cw,MAFXORVSsFw,MAFs4rQ7YHs,MAFvKfxhSh8,VAEn5466Ka0/v/dd04b35dc8.jpg,MAFdPNZkAcw,VAE6ilFsAvg/v/e6eced8d0e.jpg"
2023-11-19-2:52:3,Unboxing video for ActiveLink fitness tracker," ,WHAT'S UP GUYS, IT'S [NAME] AND TODAY I'M UNBOXING THE ACTIVELINK FITNESS TRACKER!,THIS IS A REALLY COOL FITNESS TRACKER THAT HAS A LOT OF FEATURES.,IT TRACKS YOUR STEPS, CALORIES BURNED, HEART RATE, AND SLEEP.,IT ALSO HAS A BUILT-IN GPS SO YOU CAN TRACK YOUR RUNS AND BIKE RIDES.,AND IT'S WATERPROOF, SO YOU CAN WEAR IT SWIMMING OR IN THE SHOWER.,SO IF YOU'RE LOOKING FOR A GREAT FITNESS TRACKER, I HIGHLY RECOMMEND THE ACTIVELINK!,HERE'S A LINK TO THE PRODUCT PAGE IF YOU'RE INTERESTED.,AND DON'T FORGET TO SUBSCRIBE TO MY CHANNEL FOR MORE VIDEOS LIKE THIS!,THANKS FOR WATCHING! 👋,T","3.9s,4.8s,1.4s,3.4s,4.9s,4.8s,3.6s,4.9s,4.9s,2.4s",https://www.canva.com/design/DAF0qm3Re5A/kyduldqfHB2ShNS2LHTQFw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"312,52,289,32,247,28,72,23,113,209","VAEn5zyvZb4/v/946a263ce3.jpg,MAFvKb_GpSs,VAErXoJv-iE/v/fddb9f2a28.jpg,MAFvKRycpzw,MAFOJHMiH84,MAFvKbh9RGw,MAFtlNjWWs0,MAFvKTVNgMY,MAFs4Wn1Gcg,MAFQqyHdrvQ"
2023-11-19-2:52:27,Unboxing video for ActiveLink fitness tracker," ,ARE YOU READY TO GET FIT? 💪,Introducing the ActiveLink fitness tracker! ⌚️,This tracker will help you track your activity, sleep, and heart rate 📊,It's also water-resistant, so you can wear it while swimming or working out 💦,And it's compatible with both Android and iOS devices 📱,So what are you waiting for? Get your ActiveLink fitness tracker today! 🏃‍♀️,And start living a healthier life! 💪,You won't regret it! 😉,Get yours today at ActiveLink.com! 🛒,You won't be disappointed! 💯","3.3s,4.8s,2.4s,4.8s,2.4s,1.6s,3.1s,4.8s,4.8s,4.8s",https://www.canva.com/design/DAF0qkB6Nfg/wUnc9gynADe43GsjCdj5LA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"24,108,8,302,199,161,97,139,299,292","MAFvKWC6JJg,MAFs4dV00r8,VAFzFYG5k94/v/3176f712d1.jpg,MAFQq-aNpmU,MAFdPNZkAcw,MAFs4gvviVA,VAFphHT1mKA/v/52cc5bc029.jpg,MAEoRB2od4I,VAErXi_Uaq0/v/109cbd175d.jpg"
2023-11-19-2:52:50,Highlight reel of our Thailand holiday," ,HIGHLIGHT REEL OF OUR THAILAND HOLIDAY 🇹🇭,We had so much fun exploring the city 🏙,And we loved spending time on the beach 🏖,We also took some time to relax and recharge 🧘‍♀️,And we learned so much about the culture 📚,We made some great memories that we'll cherish forever 🥰,We can't wait to go back someday ✈️,We hope you enjoyed our highlight reel 😊,Thanks for watching!","4.4s,4.1s,2.0s,4.1s,4.1s,4.1s,2.0s,4.1s,4.1s",https://www.canva.com/design/DAF0qj0lYlA/IRRInjTsVlpcP4uVMsIudw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"157,95,89,116,266,98,232,39,50","MAFdVzE9JsU,VAFs4p9byJE/v/c96b5d76f6.jpg,MAFs4o9_H3g,MAFshi2GPCk,VAE6i1iscE0/v/e6eced8d0e.jpg,MAFs4lTwPAw,MAFOPsj5ueU,MAFvKf5OfPU,MAFvKSD-rDI"
2023-11-19-2:52:57,Promotional video for Urban Roast coffee shop," ,SUNSET AT URBAN ROAST 🌅,COME ENJOY THE VIEW WITH US 🌇,WE HAVE PLENTY OF SPACE FOR GROUPS 👫,AND WE HAVE A GREAT SELECTION OF DRINKS 🍺,WE ALSO HAVE FREE WIFI 📱,SO COME ON DOWN AND ENJOY THE BEST COFFEE IN TOWN ☕️","4.3s,4.1s,4.1s,4.1s,5.2s,4.1s",https://www.canva.com/design/DAF0qhrGM2o/qIY3LjYKtmOApPx-x0bbEw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"318,123,82,85,87,93","MAFsOc4U9aQ,MAFtLRGZDmo,MAFs4reEuHc,MAFs4qucYlg,MAFs4qw03zM"
2023-11-19-2:53:5,Highlight reel of our Thailand holiday," ,Highlight reel of our Thailand holiday 🇹🇭,We spent our days exploring the beautiful beaches 🏖️,And our nights enjoying the nightlife 🌃,We ate some of the best food we've ever had 🤤,We made some amazing memories 🥰,We can't wait to go back ✈️,We'll never forget our time in Thailand 🇹🇭,Thanks for watching! 👋,Follow us for more travel content ✈️,We'll see you next time! 👋","4.3s,2.3s,2.3s,4.6s,2.3s,2.3s,2.7s,2.7s,3.7s,3.6s",https://www.canva.com/design/DAF0qmf5alE/OFLoVXC8nkK6e5ISjuvCgQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"142,103,90,282,40,320,258,140,12,39","VAFphOxyKxk/v/b43e63ee69.jpg,MAFs4stE4Rg,MAFs4mOCYbY,VAE0tlNRjMk/v/768fe9040f.jpg,MAFvKZO_Kuc,VAFOITJECeU/v/39f06beedb.jpg,VAFphJYiWl8/v/3a7e9872c6.jpg,VAFvnbsXEp8/v/148978fca7.jpg,MAFvKf5OfPU"
2023-11-19-2:53:17,Highlight reel of our Thailand holiday," ,HIGHLIGHTS FROM OUR THAILAND HOLIDAY 🇹🇭,WE HAD SO MUCH FUN 🤩,AND WE CAPTURED IT ALL ON VIDEO 🎥,WE'RE SO EXCITED TO SHARE IT WITH YOU 😍,WE SAW THE MOST AMAZING SUNSETS 🌅,AND WE MET SOME INTERESTING CREATURES 🦎,WE EVEN GOT TO SEE SOME STREET FOOD 🍜,AND WE MADE SOME NEW FRIENDS 🐶,WE HOPE YOU ENJOY OUR VIDEO 🥰","2.9s,4.0s,4.1s,4.1s,4.1s,4.0s,4.1s,4.1s,2.0s",https://www.canva.com/design/DAF0qm-HrDY/bLhx7EY7cXMH80sqkltKzg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"179,90,73,278,94,208,211,189,32","MAFXOYHGk9c,MAFs4mOCYbY,MAFtlAUUFKA,VAE3uu0-hpw/v/fede2fb669.jpg,VAFs4rE3ny4/v/c96b5d76f6.jpg,MAFQq5yr3Cw,MAFQq_kzjZc,MAFXOHEqjdk,MAFvKRycpzw"
2023-11-19-2:53:43,Promotional video for Urban Roast coffee shop," ,Welcome to Urban Roast! ☕️,We have a wide variety of coffee drinks to choose from, including our signature Urban Roast 🥤,We also have a delicious selection of pastries and sandwiches to pair with your coffee 🥪,And our friendly staff is always happy to help you find the perfect drink 😊,We're located in the heart of the city, so you can easily stop by for a quick coffee break 🏙,Or relax and enjoy our outdoor seating area ⛰,We're open all day, so you can stop by for a morning coffee or an afternoon pick-me-up ☕️,And we also have a late-night menu, so you can stop by for a coffee after dinner 🌃,So what are you waiting for? Come on down to Urban Roast and enjoy a delicious cup of coffee! ☕️,S","4.6s,3.7s,3.7s,2.3s,3.2s,3.7s,3.7s,2.3s,3.2s,2.3s",https://www.canva.com/design/DAF0qk2YBN8/FAx_XSf62ScvdURnL1NBwA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"25,152,217,190,314,140,93,49,211,67","MAFvKX1UnC0,MAFhdU4BGc8,MAFPxBl41nU,MAFXOF4B9YI,VAEn5rHkQGM/v/04061a7d6e.jpg,VAFphJYiWl8/v/3a7e9872c6.jpg,MAFs4qw03zM,MAFvKYUBHZE,MAFQq_kzjZc,VAFvKPqAO_U/v/a620e3345f.jpg"
2023-11-19-2:53:58,Highlight reel of our Thailand holiday," ,OUR TRIP TO THAILAND WAS AMAZING 🇹🇭,WE SPENT OUR DAYS RELAXING ON THE BEACH 🏖️,AND OUR NIGHTS ENJOYING THE NIGHTLIFE 🌃,WE HAD THE BEST TIME 🙌","5.0s,4.7s,2.3s,2.3s",https://www.canva.com/design/DAF0qgMOeuU/fT-Ymmnpy1JlDiTPkWLieg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"186,113,4,84","MAFXOb6ENFI,MAFs4Wn1Gcg,VAFzu7M6-Zo/v/6fdc1807c7.jpg,VAFtLYLGzy8/v/1959d758f2.jpg"
2023-11-19-2:53:58,Promotional video for Urban Roast coffee shop," ,ARE YOU TIRED OF THE SAME OLD COFFEE SHOP?,Come to Urban Roast for a truly unique experience!,We have something for everyone, whether you're looking for a quick caffeine fix or a place to relax and work.,Our baristas are experts in their craft, and they'll take the time to get your order just the way you like it.,And our atmosphere is second to none, with cozy seating and free Wi-Fi.,So come on down to Urban Roast and experience the best coffee in town!,We're open seven days a week, from 7am to 7pm.,And we're always happy to see you!,Follow us on Facebook for updates and specials!","3.9s,2.8s,2.8s,2.8s,2.8s,2.8s,2.9s,2.9s,2.2s",https://www.canva.com/design/DAF0qouWFVo/2bYQsnv1uUOtjGI4GZY8Eg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"233,124,171,308,309,268,267,292,43","VAFOO0QDX1Y/v/a5aa83707e.jpg,MAFsOTd8nnE,MAFcxZlSbmU,MAEoAA6ev6I,VAEn51dy9lM/v/a9587c3a08.jpg,VAE6ilFsAvg/v/e6eced8d0e.jpg,VAE6ipG8Ehg/v/1bc10c48ce.jpg,VAErXi_Uaq0/v/109cbd175d.jpg,VAFvKVuJ3EA/v/fd7342fab9.jpg"
2023-11-19-2:54:4,Promotional video for Urban Roast coffee shop," ,ARE YOU TIRED OF THE SAME OLD COFFEE SHOP?,COME TRY URBAN ROAST!,WE HAVE THE BEST COFFEE IN TOWN!,COME SEE FOR YOURSELF!","3.1s,2.7s,2.8s,2.7s",https://www.canva.com/design/DAF0qrf8M2k/APFyP2C-oxq7O5-bEYyEaA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"316,299,189,51","VAEn5rzdpWM/v/45e032e08d.jpg,MAEoRB2od4I,MAFXOHEqjdk,MAFvKdtV1vU"
2023-11-19-2:54:25,Highlight reel of our Thailand holiday," ,OUR THAILAND HOLIDAY WAS AMAZING 🇹🇭,We spent our days exploring the city 🌇,And our nights partying 🎉,We also found time to work 💻,And play games 🎮,And even had some technical difficulties 😅,But overall, it was an amazing trip 😍,We can't wait to go back ✈️,And maybe even visit North Korea 🇰🇵,Who knows 🤷‍♂️","4.3s,3.6s,2.3s,2.3s,2.7s,3.6s,2.3s,4.1s,3.6s,3.6s",https://www.canva.com/design/DAF0qskm6mM/zkdkGr-qYXDSj301ura5jw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"154,59,117,198,221,71,314,151,281,39","VAFg5YzhJks/v/0adc70c67e.jpg,MAFvKacykjo,MAFsho9ZkDs,MAFRQ1_393U,MAFOP1DTH10,VAFtpA0VyLc/v/3145105541.jpg,VAEn5rHkQGM/v/04061a7d6e.jpg,MAFhdWU-xew,VAE0tnNremg/v/3b04f7473d.jpg,MAFvKf5OfPU"
2023-11-19-2:54:54,Unboxing video for ActiveLink fitness tracker," ,Introducing the ActiveLink fitness tracker! ⌚️,This is the perfect tracker for people who want to stay active and healthy 💪,It's water-resistant and has a long battery life 💦,It's easy to set up and use 💻,And it comes with a free app to track your progress 📲,So what are you waiting for? Order your ActiveLink fitness tracker today! 🛒,S","4.4s,4.1s,4.1s,2.1s,4.1s,2.0s,4.1s",https://www.canva.com/design/DAF0qoGa9FQ/BPzX3KMvy54c3WbnfHO8ig/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"294,206,252,193,124,138,62","MAEoROlbTFk,MAFQqwtXH8I,MAFOJFFR9OM,VAFTYoIbpPg/v/781abbba0c.jpg,MAFsOTd8nnE,VAFphR2lsIQ/v/ad3b4e8604.jpg,MAFvKcAUxIQ"
2023-11-19-2:55:10,Event highlights of the Fit Factory gym grand opening," ,Check out the grand opening of Fit Factory gym! 🎉,We had so much fun 🤩,And we're so excited to be a part of the community 🙌,Come check us out today! 💪,We're open 24/7 ⏰,We have something for everyone 👫,We can't wait to see you there! 👋","3.5s,2.1s,2.1s,4.2s,4.2s,4.2s,4.2s",https://www.canva.com/design/DAF0qnz54Gk/CEft0Fmo0CVcjizw9v4GFA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"246,165,51,85,276,97,183","MAFOJDTGkb0,VAFdCdca5vY/v/05bd91a20f.jpg,MAFvKdtV1vU,MAFs4reEuHc,VAE3ux02yMg/v/2d3883e2c2.jpg,MAFs4gvviVA,MAFXORkL9_A"
2023-11-19-2:55:13,Highlight reel of our Thailand holiday," ,HIGHLIGHT REEL OF OUR THAILAND HOLIDAY 🇹🇭,WE HAD SO MUCH FUN EXPLORING THE COUNTRY 🛣️,WE VISITED SOME AMAZING TEMPLES 🕍,WE ATE SOME DELICIOUS FOOD 🤤,AND WE MADE SOME GREAT MEMORIES 🥰,WE CAN'T WAIT TO GO BACK ✈️,CHECK OUT OUR BLOG FOR MORE TRAVEL TIPS ✈️","2.9s,3.9s,5.3s,5.2s,5.3s,5.3s,2.6s",https://www.canva.com/design/DAF0qjguXok/i-cSYQO-e0okaqtWY4WHqQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"54,250,133,251,293,224,32","MAFvKcFHieo,MAFOJD4b0Jo,MAFsOfQQXTI,MAFOJBRoXfY,VAErXkI4N6Y/v/b18994a844.jpg,MAFOPqqMKl8,MAFvKRycpzw"
2023-11-19-2:55:15,Unboxing video for ActiveLink fitness tracker," ,UNBOXING THE ACTIVELINK FITNESS TRACKER! ⌚️,Let's take a closer look 🔎,Here are all the features 📃,And how to use them 📲,I'm so excited to try this out! 🤩,I'm sure you'll love it as much as I do 🥰,Let me know what you think in the comments below 👇,Thanks for watching! 👋","4.9s,4.1s,2.0s,4.1s,2.0s,4.1s,4.1s,2.0s",https://www.canva.com/design/DAF0qlbY6C8/13dHXWFiZTiqUf-c2Br3Pw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"33,119,248,47,234,166,256,158","MAFvKePMO1A,VAFsg25k4HM/v/d9f220d3bb.jpg,MAFOJHo6l58,MAFvKVmMO1U,MAFOO_Qp328,VAFdCdhsmOM/v/4cce2bcd10.jpg,VAFOIW5CURc/v/24dd85463e.jpg,MAFdV_ZD54A"
2023-11-19-2:55:29,Highlight reel of our Thailand holiday," ,OUR THAILAND HOLIDAY WAS AMAZING 🇹🇭,WE SPENT OUR DAYS EXPLORING THE BEACHES AND TEMPLES 🏖️🕍,WE HAD SO MUCH FUN SWIMMING, SNORKELING, AND DIVING 🏊‍♂️🤿,AND WE MADE SOME AMAZING MEMORIES 📸,WE CAN'T WAIT TO GO BACK SOON ✈️","3.9s,2.5s,4.6s,2.0s,4.1s",https://www.canva.com/design/DAF0qs_lw94/k41__2sahJe6XsZ7xfZX1g/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"58,193,116,133,324","MAFvKdVx9_E,VAFTYoIbpPg/v/781abbba0c.jpg,MAFshi2GPCk,MAFsOfQQXTI,VAEiJ9kyjx4/v/e880c714c4.jpg"
2023-11-19-2:55:39,Promotional video for Urban Roast coffee shop,FAILED!: You’ve reached the Magic Design daily limit. Try again later,empty; ,https://www.canva.com/design/DAF0qpQuN6Y/CcA-iLEAR6sye6_Ys_F4Og/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"17,79,12,46,188,28,41,165,261,114","MAFvKUrTg_A,VAFtLXahrNE/v/f5e55e69fe.jpg,VAFvnbsXEp8/v/148978fca7.jpg,VAFvKUsyrVE/v/1c97d72c8c.jpg,MAFXOaIFnh4,MAFvKbh9RGw,MAFvKeyrhKM,VAFdCdca5vY/v/05bd91a20f.jpg,MAFGLobfQzE,MAFs4XE373c"
2023-11-20
2023-11-20-6:23:15,The unique puppies we get at Barktown pet daycare," ,We get all kinds of unique puppies at Barktown 🐶,And they're all so cute 😍,We love taking care of them 🥰,We're always looking for new ways to make their stay more fun 💡,If you're looking for a place to leave your furry friend while you're away, look no further than Barktown 🐶,We're the best pet daycare in town 🏆","4.3s,3.6s,3.6s,3.7s,3.6s,4.6s",https://www.canva.com/design/DAF0rpIVmEY/vWb8D8DHEsv6ii27LSqmOQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"15,38,54,29,28,17","MAFv1_CJB3w,MAFv1-OhuAU,MAFv17f6xSw,MAFv105mfpU,MAFv11qg6Gc,MAFv148GmpM"
2023-11-20-6:23:15,Happy 70th birthday video for Grandma," ,Happy 70th birthday, Grandma! 🎂,We love you so much! 🥰,You're the best grandma anyone could ask for 👵,We hope you have a wonderful day ☀️,Thank you for always being there for us 🌞,We love you more than words can say 🌴,We're so lucky to have you in our lives 🧬","3.8s,3.6s,2.4s,3.6s,3.6s,3.6s,3.5s",https://www.canva.com/design/DAF0rqt6Q7E/1zAT0qsMSzFYUcBzv5B1eA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"30,54,66,45,24,40,25","MAFv19wNKSU,MAFv17f6xSw,MAFv1_5_ynk,VAFv19GvDZw/v/af9c9966ab.jpg,MAFv15CmJ3I,MAFv10s98o0,MAFv194NFCk"
