RunDate, PropmtUsed, Output, Durations,  DesignURL, MediaSelected, MediaIDs
2023-12-19 10:51,"Get ready with me, corporate lawyer edition"," ,What's up guys, it's time to get ready for work! 💼,I'm a corporate lawyer, so I need to look professional 👔,But I also want to be comfortable 🧦,So I'm going to show you how I put together my corporate lawyer outfit ⚖️,And I'm going to give you some tips on how to look professional and put together without sacrificing comfort 👔,So stay tuned for the full video! 🦎,And don't forget to subscribe to my channel for more videos like this!","4.3s,5.3s,2.6s,5.2s,2.6s,2.6s,2.6s",https://www.canva.com/design/DAF3YBjQos4/YkMvwVzl9tp_IkZ4a2-7jw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"10,9,20,50,32,22,79","MAFwMeex2sA,VAFwQnuYl5o/v/eb881f0f7e.jpg,VAFv14t7UJo/v/bfdd0af853.jpg,VAFv19m1opI/v/8b104d3b36.jpg,MAFv1wxJvRo,VAFv13sgbbg/p/d65b523988.png,MAFv15RIQu4"
2023-12-19 10:52,Event highlights of the Fit Factory gym grand opening," ,The Fit Factory gym grand opening was a huge success! 🎉,WE HAD SO MUCH FUN 🤩,HERE ARE SOME OF THE HIGHLIGHTS 📸,WE'LL BE POSTING THE FULL VIDEO SOON 🎥","3.7s,3.7s,3.7s,2.4s",https://www.canva.com/design/DAF3YNmTUOs/xIyj3V7FzYm_70Hs7956fQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"20,33,52,72","VAFv14t7UJo/v/bfdd0af853.jpg,MAFv18JLljU,MAFv1xdxN6Q,MAFv11ZewwA"
2023-12-19 10:52,Promotional video for Urban Roast coffee shop," ,Urban Roast: Coming Soon!,We'll have delicious food,And a beautiful view,Come check us out!,We'll be open soon!,Urban Roast: Coming Soon!","4.6s,3.7s,3.7s,3.7s,2.3s,3.2s",https://www.canva.com/design/DAF3YG24D7A/iVZ-i1_jkasZaMN80hUZYA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"68,55,32,31,21,38","MAFv17HBhrM,VAFv12ust_0/p/78e10e5889.jpg,MAFv1wxJvRo,MAFv11EjNU0,VAFv1zSraOA/v/c96b5d76f6.jpg,MAFv1-OhuAU"
2023-12-19 10:53,Highlight reel of our Thailand holiday," ,THAILAND 🇹🇭,WE SPENT OUR DAYS EXPLORING THE COUNTRYSIDE 🚜,AND OUR NIGHTS RELAXING IN OUR HOTEL ROOM 🛌,WE EVEN WENT FOR A HIKE IN THE MOUNTAINS ⛰️,WE ALSO SPENT SOME TIME WORKING 💻,BUT WE MADE SURE TO HAVE PLENTY OF FUN TOO 🏊‍♂️,WE HAD A GREAT TIME EXPLORING THAILAND 🇹🇭,AND WE'RE ALREADY PLANNING OUR NEXT TRIP ✈️,CAN'T WAIT TO GO BACK!","4.5s,2.0s,4.1s,4.1s,2.0s,2.0s,2.0s,4.1s,4.1s",https://www.canva.com/design/DAF3YC6B2fc/fATirc0FHeQEU4XUg7IB1Q/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"41,66,43,34,53,1,44,65,32","VAFv18_IVUk/v/328f262a56.jpg,MAFv1_5_ynk,VAFv12UdxhY/v/c7961c7bd3.jpg,MAFv185NHJI,MAFv18iZllI,VAFxq4GxClI/v/603583ebf4.jpg,VAFv16Nvr4M/v/8f191dc4e7.jpg,MAFv1yI3Ezg,MAFv1wxJvRo"
2023-12-19 10:53,Happy 70th birthday video for Grandma," ,HAPPY 70TH BIRTHDAY, GRANDMA! 🎉,YOU'VE LIVED A LONG AND BEAUTIFUL LIFE 👵,YOU'VE SEEN THE WORLD AND MADE IT A BETTER PLACE 🌎,YOU'RE A SHINING LIGHT IN OUR LIVES 🌻","3.4s,4.0s,2.5s,3.5s",https://www.canva.com/design/DAF3YAG1N6U/TtRk_4xwTJvCKyVFziC7rw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"79,27,50,63","MAFv15RIQu4,MAFv1zAID84,VAFv19m1opI/v/8b104d3b36.jpg,MAFv17lTTes"
2023-12-19 10:53,Event highlights of the Fit Factory gym grand opening," ,FIT FACTORY GYM GRAND OPENING 🎉,Check out all the fun we had 🤩,We had so many amazing giveaways 🎁,And the music was 🔥,It was a night to remember 🌃,We can't wait to see you at our next event 👋,Stay fit, stay healthy, and stay happy 😊","2.6s,2.2s,2.2s,2.2s,4.4s,4.4s,4.4s",https://www.canva.com/design/DAF3YGLBqCk/BEUK0sEL2IvChM3oIbmdhw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"14,56,4,2,22,13,44","MAFv11ARzX4,VAFv1_kKrqM/v/655a66a17f.jpg,VAFxq5D00A0/v/ecd6d5b662.jpg,VAFxq8Dug2Y/v/bfc10d8280.jpg,VAFv13sgbbg/p/d65b523988.png,VAFv1wr-KL0/v/d68ff6205e.jpg,VAFv16Nvr4M/v/8f191dc4e7.jpg"
2023-12-19 10:54,Highlight reel of our Thailand holiday," ,Here's a highlight reel of our Thailand holiday 🇹🇭,We had so much fun exploring the country 🏞️,We also spent some time relaxing on the beach 🏖️,And we even got to see some elephants 🐘,Check out the full video on our website!","4.9s,4.1s,2.0s,4.1s,4.1s",https://www.canva.com/design/DAF3YGbBuCY/_XlIBjWvJqdIQuFwIEqiQA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"43,40,22,62,23","VAFv12UdxhY/v/c7961c7bd3.jpg,MAFv10s98o0,VAFv13sgbbg/p/d65b523988.png,VAFv13ScArk/v/7d250ea94b.jpg,MAFv100M-6Y"
2023-12-19 10:54,Unboxing video for ActiveLink fitness tracker," ,UNBOXING THE ACTIVELINK FITNESS TRACKER ⌚️,LET'S TAKE A CLOSER LOOK 🔎,HERE'S HOW IT WORKS 👇,AND HERE'S THE APP 📱,SO WHAT DO YOU THINK? 🤔","2.4s,2.0s,4.1s,2.0s,4.1s",https://www.canva.com/design/DAF3YHzk7Pk/smt2r4zNFio8OGz6hmYT_w/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"79,16,4,3,1","MAFv15RIQu4,MAFv1y9Q0Hk,VAFxq5D00A0/v/ecd6d5b662.jpg,VAFxq8IipSc/v/e305033e5f.jpg,VAFxq4GxClI/v/603583ebf4.jpg"
2023-12-19 10:54,The unique puppies we get at Barktown pet daycare," ,The unique puppies we get at Barktown pet daycare 🐶,We have puppies of all shapes and sizes 🐩,We love getting to know each and every one of them 🥰,If you're looking for a place to take your furry friend, Barktown is the place for you! 🐶","4.3s,5.3s,5.2s,2.6s",https://www.canva.com/design/DAF3YMbzyIw/Frrx2iM5vzebIOVJNS-uew/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"0,24,10,16","VAFxrHiTIRI/v/956ecbb998.jpg,MAFv15CmJ3I,MAFwMeex2sA,MAFv1y9Q0Hk"
2023-12-19 10:54,Highlight reel of our Thailand holiday," ,THAILAND, HERE WE COME! ✈️,SPENDING OUR DAYS ON THE BEACH 🏖,SUNSET SWIMS 🌅,AND SOME WORK IN BETWEEN 💻,BUT MOSTLY JUST RELAXING 😌,AND ENJOYING THE BEAUTIFUL SCENERY 😍,REAL MEN TEST IN PRODUCTION 😂","2.9s,3.9s,5.3s,2.6s,5.3s,2.6s,2.6s",https://www.canva.com/design/DAF3YJyly-Y/pO3cB3ygUTgsd2UsoRUNCQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"21,31,44,65,49,8,12","VAFv1zSraOA/v/c96b5d76f6.jpg,MAFv11EjNU0,VAFv16Nvr4M/v/8f191dc4e7.jpg,MAFv1yI3Ezg,VAFv1wLdPXo/v/880a978893.jpg,MAFxkj1ifOw,MAFv1827GfA"
2023-12-19 10:54,Highlight reel of our Thailand holiday," ,Our trip to Thailand was amazing! 🇹🇭,We started our trip in Bangkok, where we saw all the sights 🛕,We also visited some ancient temples 🕍,We then flew to Chiang Mai, where we went hiking in the mountains ⛰️,We also saw some beautiful flowers 🌼,And we even went on a hike to the top of a tree 🌳,We also saw some amazing sunsets 🌅,And we spent a lot of time relaxing on the beach 🏖️,It was the perfect trip! 😍,I","2.6s,3.1s,4.1s,4.1s,4.3s,5.0s,4.2s,3.2s,3.1s,3.7s",https://www.canva.com/design/DAF3YOu_sfQ/aWzku7faEa2fAugJHbTYFg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"26,59,68,69,29,63,75,60,24,32","MAFv1-Lge9U,VAFv14UvLAQ/v/5c04ddfb26.jpg,MAFv17HBhrM,MAFv17Ex0mM,MAFv105mfpU,MAFv17lTTes,MAFv1wivLiY,VAFv180koO0/v/7af8b25ed2.jpg,MAFv15CmJ3I,MAFv1wxJvRo"
2023-12-19 10:55,The unique puppies we get at Barktown pet daycare," ,CHECK OUT THESE UNIQUE PUPPIES WE GET AT BARKTOWN PET DAYCARE! 🐶,WE HAVE PUPPIES OF ALL SHAPES AND SIZES 🦴,WE LOVE TAKING CARE OF THEM AND MAKING SURE THEY HAVE A GREAT TIME 🥰,WE'RE THE BEST PET DAYCARE IN TOWN! 🏆,WE'RE OPEN 24/7 SO YOU CAN DROP YOUR PUP OFF WHENEVER YOU NEED TO ⏰,WE HAVE A GREAT WEBSITE WHERE YOU CAN BOOK YOUR APPOINTMENT ONLINE 💻","2.6s,3.1s,4.1s,4.1s,2.0s,2.2s",https://www.canva.com/design/DAF3YNxev7Q/oyTj5gCWRc4FVkCQUKRN7Q/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"49,25,16,44,60,28","VAFv1wLdPXo/v/880a978893.jpg,MAFv194NFCk,MAFv1y9Q0Hk,VAFv16Nvr4M/v/8f191dc4e7.jpg,VAFv180koO0/v/7af8b25ed2.jpg,MAFv11qg6Gc"
2023-12-19 10:55,The unique puppies we get at Barktown pet daycare," ,THE UNIQUE PUPPIES WE GET AT BARKTOWN PET DAYCARE 🐶,We have puppies of all shapes and sizes 🦴,We love getting to know all of our furry friends 🥰,We're always happy to see you and your pup 👋","2.8s,4.1s,4.1s,2.0s",https://www.canva.com/design/DAF3YCP7Jck/rIg_lkOuvK_aFX8c2VLQTQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"50,21,23,38","VAFv19m1opI/v/8b104d3b36.jpg,VAFv1zSraOA/v/c96b5d76f6.jpg,MAFv100M-6Y,MAFv1-OhuAU"
2023-12-19 10:56,Highlight reel of our Thailand holiday," ,HIGHLIGHT REEL OF OUR THAILAND HOLIDAY 🇹🇭,We visited some amazing temples 🕍,We met some interesting locals 👵,And we saw some incredible views 🌎,We had some amazing adventures 🏞️,We made some great memories 👫,And we can't wait to go back ✈️","2.9s,2.5s,4.0s,2.0s,4.0s,4.0s,2.4s",https://www.canva.com/design/DAF3YLGD1OU/04cgs5u6uCBQt-jl6BGg8A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"50,8,20,69,53,41,46","VAFv19m1opI/v/8b104d3b36.jpg,MAFxkj1ifOw,VAFv14t7UJo/v/bfdd0af853.jpg,MAFv17Ex0mM,MAFv18iZllI,VAFv18_IVUk/v/328f262a56.jpg,VAFv1_2dlzU/v/d3fc2c9688.jpg"
2023-12-19 10:56,The unique puppies we get at Barktown pet daycare," ,We get all kinds of unique puppies at Barktown 🐶,We love seeing our puppies interact with each other 🥰,We have a lot of fun playing outside 🌳,And we love exploring the great outdoors 🌲,We love taking our puppies to the beach 🏖️,And we love swimming in the ocean 🌊,We love learning about the world 🌎,And we love exploring space 🚀,We love our puppies 🐶","3.1s,2.7s,2.8s,2.7s,2.8s,2.7s,2.8s,2.7s,2.8s",https://www.canva.com/design/DAF3YLGIujk/Px-lFzsuJMB5mHSxhW1_Bg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"72,50,24,31,53,61,68,6,15","MAFv11ZewwA,VAFv19m1opI/v/8b104d3b36.jpg,MAFv15CmJ3I,MAFv11EjNU0,MAFv18iZllI,VAFv144O3KI/v/7d250ea94b.jpg,MAFv17HBhrM,VAFxq_RqXlA/v/0497c7ee61.jpg,MAFv1_CJB3w"
2023-12-19 10:56,Promotional video for Urban Roast coffee shop," ,URBAN ROAST: THE BEST COFFEE IN TOWN ☕️,COME ENJOY OUR DELICIOUS COFFEE AND STUNNING VIEWS 🌅,WE'RE OPEN ALL DAY, SO COME ON BY 🚜,WE HAVE A BEAUTIFUL OUTDOOR PATIO WITH A VIEW 🌄,WE ALSO OFFER FREE WI-FI AND A VARIETY OF SNACKS 💻,AND OUR STAFF IS FRIENDLY AND WELCOMING 🌊,SO COME ON BY AND EXPERIENCE THE URBAN ROAST DIFFERENCE 🍒,WE'RE LOCATED AT 123 MAIN STREET, DOWNTOWN 🗺️,WE'RE OPEN FROM 7AM TO 7PM, SEVEN DAYS A WEEK ⏰,AND WE'RE ALWAYS LOOKING FOR NEW WAYS TO IMPROVE OUR COFFEE ☕️","3.5s,4.2s,2.1s,4.2s,2.1s,4.2s,4.2s,4.2s,4.2s,4.2s",https://www.canva.com/design/DAF3YPpaKAw/kZprSIADxN3iolVYEkkWkg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"35,18,17,31,60,8,37,29,42,68","MAFv13X3ibw,VAFv1zbsGGA/v/bfdd0af853.jpg,MAFv148GmpM,MAFv11EjNU0,VAFv180koO0/v/7af8b25ed2.jpg,MAFxkj1ifOw,MAFv1zmZmuk,MAFv105mfpU,VAFv1xdoyiM/v/1ee3a3d850.jpg,MAFv17HBhrM"
2023-12-19 10:57,Unboxing video for ActiveLink fitness tracker," ,The ActiveLink fitness tracker is here! 🎉,LET'S TAKE A LOOK AT IT 👀,IT'S SO SLEEK AND STYLISH 😍,AND IT'S PACKED WITH FEATURES 🤩,I'M SO EXCITED TO TRY IT OUT! 🙌","5.1s,2.4s,4.8s,2.4s,2.4s",https://www.canva.com/design/DAF3YIVof5I/HUwp4l5ARH3gHieqTaWyAA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"33,0,3,26,4","MAFv18JLljU,VAFxrHiTIRI/v/956ecbb998.jpg,VAFxq8IipSc/v/e305033e5f.jpg,MAFv1-Lge9U,VAFxq5D00A0/v/ecd6d5b662.jpg"
2023-12-19 10:57,The unique puppies we get at Barktown pet daycare," ,We get all kinds of unique puppies at Barktown 🐶,And they all have their own unique personalities 😍,Like this one who's always getting into trouble 😂,But they're all loved and cared for here 🥰","4.3s,3.6s,3.6s,3.7s",https://www.canva.com/design/DAF3YMxag9g/DNbJBgy1Yu6WNC_daDh2Uw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"36,73,77,38","VAFv1zCJdIM/v/1714d03ec8.jpg,MAFv178SVBs,MAFv1xQq9GQ,MAFv1-OhuAU"
2023-12-19 10:57,The unique puppies we get at Barktown pet daycare," ,We get all kinds of puppies at Barktown 🐶,FROM TINY TO BIG, WE LOVE THEM ALL 😍,THEY'RE ALWAYS UP FOR A GOOD PLAYDATE 🤼‍♂️,AND THEY ALWAYS MAKE US LAUGH 😂,WE'RE SO LUCKY TO HAVE THEM IN OUR LIVES 🥰,THEY'RE OUR FURRY FAMILY 🐾,WE LOVE SPOILING THEM 😽,AND WE'LL ALWAYS BE THERE FOR THEM 💗","2.7s,2.3s,4.7s,2.3s,2.3s,2.3s,5.5s,2.3s",https://www.canva.com/design/DAF3YPu9uHE/HXiCEhnFgrrHCHxX3ynKiw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"7,44,15,20,59,43,54,48","VAFxq6ccm4c/v/565487477a.jpg,VAFv16Nvr4M/v/8f191dc4e7.jpg,MAFv1_CJB3w,VAFv14t7UJo/v/bfdd0af853.jpg,VAFv14UvLAQ/v/5c04ddfb26.jpg,VAFv12UdxhY/v/c7961c7bd3.jpg,MAFv17f6xSw,VAFv13WzSAg/v/de47aed2c4.jpg"
2023-12-19 10:57,Highlight reel of our Thailand holiday," ,Back to work after a wonderful holiday in Thailand 🇹🇭,We spent our days exploring the cities 🏙️,And our nights relaxing on the beach 🏖️,It was the perfect holiday ☀️","2.7s,2.4s,3.0s,4.8s",https://www.canva.com/design/DAF3YDI52zQ/Amja_v4ovZeBHGZGfyOlLg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"1,63,34,45","VAFxq4GxClI/v/603583ebf4.jpg,MAFv17lTTes,MAFv185NHJI,VAFv19GvDZw/v/af9c9966ab.jpg"
2023-12-19 10:57,Happy 70th birthday video for Grandma," ,HAPPY 70TH BIRTHDAY, GRANDMA! 🎂,You're the best grandma anyone could ask for 👵,We love spending time with you 👫,You always know how to make us laugh 😂,You're always up for an adventure 🏕,We can't wait to celebrate with you 🎉,You're an inspiration to us all 🙌,We love you, Grandma! 💖,Happy 70th birthday, Grandma! 🎂","3.3s,4.8s,2.4s,4.8s,4.8s,4.8s,4.8s,4.8s,4.8s",https://www.canva.com/design/DAF3YDngYcY/bkpnylhgSC5kxaOahv5LEQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"23,71,73,57,69,53,47,33,55","MAFv100M-6Y,MAFv1yfmtzY,MAFv178SVBs,VAFv126JCSw/p/f9e6551991.jpg,MAFv17Ex0mM,MAFv18iZllI,VAFv10VDgnE/v/44de4618d2.jpg,MAFv18JLljU,VAFv12ust_0/p/78e10e5889.jpg"
2023-12-19 10:58,The unique puppies we get at Barktown pet daycare," ,The unique puppies we get at Barktown pet daycare 🐶,We have puppies of all shapes and sizes 🦴,And they're all so cute 😍,We love watching them play 🐶,They're always up for a good time 🎉,Come visit us today and meet our puppies 🐶","4.3s,4.1s,2.0s,2.0s,4.1s,5.2s",https://www.canva.com/design/DAF3YOCpUj0/d1RnQAV6UTXrwER2imXgbQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"35,26,14,44,78,46","MAFv13X3ibw,MAFv1-Lge9U,MAFv11ARzX4,VAFv16Nvr4M/v/8f191dc4e7.jpg,MAFv1z-TC_U,VAFv1_2dlzU/v/d3fc2c9688.jpg"
2023-12-19 10:58,Event highlights of the Fit Factory gym grand opening," ,Fit Factory gym grand opening 🎉,We had a great time at the grand opening of Fit Factory gym 💪,There was free food, drinks, and music 🍕🥤🎶,We even got to test out the new equipment 🏋️‍♀️","2.7s,2.3s,2.3s,2.3s",https://www.canva.com/design/DAF3YCiDRNY/kfc_jfoEkC72zfrU47aiRw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"5,11,8,6","VAFxq42fXyE/v/9e9216b0c2.jpg,VAFv1wKB7lM/v/e05747adfd.jpg,MAFxkj1ifOw,VAFxq_RqXlA/v/0497c7ee61.jpg"
2023-12-19 10:58,Promotional video for Urban Roast coffee shop," ,Are you tired of the same old coffee shop?,Come to Urban Roast for a new experience!,We have a variety of coffee drinks to choose from,,And our staff is friendly and welcoming!,So come on down and give us a try!,You won't be disappointed!","2.7s,3.9s,3.1s,3.1s,3.1s,3.1s",https://www.canva.com/design/DAF3YN3Mh1k/ZLx1ytXciimAS2nPg-Fplw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"15,73,28,51,33,41","MAFv1_CJB3w,MAFv178SVBs,MAFv11qg6Gc,MAFv18e7Y80,MAFv18JLljU,VAFv18_IVUk/v/328f262a56.jpg"
2023-12-19 10:58,Event highlights of the Fit Factory gym grand opening," ,THE FIT FACTORY GYM GRAND OPENING WAS A HUGE SUCCESS! 🎉,We had a great turnout of people 🙌,There was a lot of excitement in the air 🤩,And we had some amazing prizes to give away 🎁,Check out our website for more information 💻,We can't wait to see you there!","3.8s,3.6s,3.6s,2.4s,3.6s,3.6s",https://www.canva.com/design/DAF3YKv2S8w/S5kASHRtwtM3TgfBOA4AkQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"53,30,62,1,14,63","MAFv18iZllI,MAFv19wNKSU,VAFv13ScArk/v/7d250ea94b.jpg,VAFxq4GxClI/v/603583ebf4.jpg,MAFv11ARzX4,MAFv17lTTes"
2023-12-19 10:59,The unique puppies we get at Barktown pet daycare," ,We get all kinds of unique puppies at Barktown 🐶,Like this one who loves to relax in the hot tub 🛀,And this one who loves to video chat with his friends 📱,And even this one who loves to sit on top of the mouse pad 🐉","3.4s,4.0s,4.0s,2.5s",https://www.canva.com/design/DAF3YM-fmzw/B6yJ2zbjHYjysiob2TV78w/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"32,9,15,73","MAFv1wxJvRo,VAFwQnuYl5o/v/eb881f0f7e.jpg,MAFv1_CJB3w,MAFv178SVBs"
2023-12-19 11:00,Happy 70th birthday video for Grandma," ,HAPPY 70TH BIRTHDAY, GRANDMA! 🎂,I HOPE YOU ENJOY THIS VIDEO I MADE FOR YOU 🎥,I KNOW YOU'RE NOT PERFECT, BUT THAT'S WHAT MAKES YOU SO SPECIAL 😂,YOU'RE ALWAYS UP FOR AN ADVENTURE 🏍️,YOU'RE ALWAYS THERE TO PICK ME UP WHEN I'M DOWN 🍓,YOU MAKE EVERY DAY FEEL LIKE A VACATION 🏖️,I'M SO LUCKY TO HAVE YOU AS MY GRANDMA 👵,I LOVE YOU, GRANDMA! 😘","5.0s,2.3s,2.3s,4.7s,4.7s,4.7s,2.3s,2.3s",https://www.canva.com/design/DAF3YM5vd84/Jls8mUeD4bzagWFLQsXc5Q/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"18,67,39,48,68,19,45,25","VAFv1zbsGGA/v/bfdd0af853.jpg,MAFv11ta2H0,MAFv18ja0C4,VAFv13WzSAg/v/de47aed2c4.jpg,MAFv17HBhrM,VAFv1-p_DTQ/v/bfdd0af853.jpg,VAFv19GvDZw/v/af9c9966ab.jpg,MAFv194NFCk"
2023-12-19 11:00,Highlight reel of our Thailand holiday," ,Highlight reel of our Thailand holiday 🇹🇭,We had so much fun 🥳,We saw so many beautiful places 😍,We met some interesting animals 🦎,And we had some funny moments 😂,We even went kayaking at sunset 🌅,It was an amazing trip 🌴","2.7s,2.3s,4.7s,2.3s,4.7s,2.3s,4.7s",https://www.canva.com/design/DAF3YGTVHdU/pFPgoVaM15Q42JcJXAsbKA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"13,34,51,9,46,28,58","VAFv1wr-KL0/v/d68ff6205e.jpg,MAFv185NHJI,MAFv18e7Y80,VAFwQnuYl5o/v/eb881f0f7e.jpg,VAFv1_2dlzU/v/d3fc2c9688.jpg,MAFv11qg6Gc,VAFv1_Be1hw/v/bc90dd6660.jpg"
2023-12-19 11:00,Happy 70th birthday video for Grandma," ,HAPPY 70TH BIRTHDAY, GRANDMA! 🎂,YOU'RE THE BEST GRANDMA ANYONE COULD ASK FOR 👵,I'M SO LUCKY TO HAVE YOU IN MY LIFE 🥰,I HOPE YOU HAVE A WONDERFUL DAY 🎉","4.3s,2.0s,4.1s,4.1s",https://www.canva.com/design/DAF3YFOJOpc/rbD09GxvOKbVR86iiD3WQQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"36,68,6,56","VAFv1zCJdIM/v/1714d03ec8.jpg,MAFv17HBhrM,VAFxq_RqXlA/v/0497c7ee61.jpg,VAFv1_kKrqM/v/655a66a17f.jpg"
